Year,Age Group,Sex,Education Attainment Level,NUTS 2 Region,Employment_Rate,Unemployment_Rate
2024,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2024,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,55.6,
2024,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,40 - 44 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,,
2024,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,88.9,
2024,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Ireland,89.1,
2024,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,87.9,
2024,40 - 44 years,Both sexes,Tertiary education (Levels 5-8),Southern,90.1,
2024,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,85.6,
2024,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,84.1,
2024,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,82.6,
2024,40 - 44 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,82.4,
2024,40 - 44 years,Female,Less than primary (Level 0),Eastern and Midland,,
2024,40 - 44 years,Female,Less than primary (Level 0),Ireland,,
2024,40 - 44 years,Female,Less than primary (Level 0),Northern and Western,,
2024,40 - 44 years,Female,Less than primary (Level 0),Southern,,
2024,40 - 44 years,Female,Level of education - not stated,Eastern and Midland,,
2024,40 - 44 years,Female,Level of education - not stated,Ireland,,
2024,40 - 44 years,Female,Level of education - not stated,Northern and Western,,
2024,40 - 44 years,Female,Level of education - not stated,Southern,,
2024,40 - 44 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,79.2,
2024,40 - 44 years,Female,Levels of Education (Levels  0-8),Ireland,79.2,
2024,40 - 44 years,Female,Levels of Education (Levels  0-8),Northern and Western,79.1,
2024,40 - 44 years,Female,Levels of Education (Levels  0-8),Southern,79.4,
2024,40 - 44 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2024,40 - 44 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,,
2024,40 - 44 years,Female,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,40 - 44 years,Female,Primary and lower secondary education (Levels 1-2),Southern,,
2024,40 - 44 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,85.3,
2024,40 - 44 years,Female,Tertiary education (Levels 5-8),Ireland,85.8,
2024,40 - 44 years,Female,Tertiary education (Levels 5-8),Northern and Western,82.2,
2024,40 - 44 years,Female,Tertiary education (Levels 5-8),Southern,88.5,
2024,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,75.7,
2024,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,72.8,
2024,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,,
2024,40 - 44 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,68.0,
2024,40 - 44 years,Male,Less than primary (Level 0),Eastern and Midland,,
2024,40 - 44 years,Male,Less than primary (Level 0),Ireland,,
2024,40 - 44 years,Male,Less than primary (Level 0),Northern and Western,,
2024,40 - 44 years,Male,Less than primary (Level 0),Southern,,
2024,40 - 44 years,Male,Level of education - not stated,Eastern and Midland,,
2024,40 - 44 years,Male,Level of education - not stated,Ireland,,
2024,40 - 44 years,Male,Level of education - not stated,Northern and Western,,
2024,40 - 44 years,Male,Level of education - not stated,Southern,,
2024,40 - 44 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,91.8,
2024,40 - 44 years,Male,Levels of Education (Levels  0-8),Ireland,91.0,
2024,40 - 44 years,Male,Levels of Education (Levels  0-8),Northern and Western,90.7,
2024,40 - 44 years,Male,Levels of Education (Levels  0-8),Southern,89.9,
2024,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2024,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,67.1,
2024,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,40 - 44 years,Male,Primary and lower secondary education (Levels 1-2),Southern,,
2024,40 - 44 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,93.0,
2024,40 - 44 years,Male,Tertiary education (Levels 5-8),Ireland,93.3,
2024,40 - 44 years,Male,Tertiary education (Levels 5-8),Northern and Western,95.3,
2024,40 - 44 years,Male,Tertiary education (Levels 5-8),Southern,92.6,
2024,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,95.1,
2024,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,94.4,
2024,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,,
2024,40 - 44 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,92.7,
2024,45 - 49 years,Both sexes,Less than primary (Level 0),Eastern and Midland,,
2024,45 - 49 years,Both sexes,Less than primary (Level 0),Ireland,,
2024,45 - 49 years,Both sexes,Less than primary (Level 0),Northern and Western,,
2024,45 - 49 years,Both sexes,Less than primary (Level 0),Southern,,
2024,45 - 49 years,Both sexes,Level of education - not stated,Eastern and Midland,,
2024,45 - 49 years,Both sexes,Level of education - not stated,Ireland,,
2024,45 - 49 years,Both sexes,Level of education - not stated,Northern and Western,,
2024,45 - 49 years,Both sexes,Level of education - not stated,Southern,,
2024,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,84.8,
2024,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Ireland,85.2,
2024,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,87.8,
2024,45 - 49 years,Both sexes,Levels of Education (Levels  0-8),Southern,84.5,
2024,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,71.2,
2024,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,63.0,
2024,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,45 - 49 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,,
2024,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,88.8,
2024,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Ireland,90.0,
2024,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,93.3,
2024,45 - 49 years,Both sexes,Tertiary education (Levels 5-8),Southern,90.2,
2024,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,83.9,
2024,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,83.4,
2024,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,83.0,
2024,45 - 49 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,82.9,
2024,45 - 49 years,Female,Less than primary (Level 0),Eastern and Midland,,
2024,45 - 49 years,Female,Less than primary (Level 0),Ireland,,
2024,45 - 49 years,Female,Less than primary (Level 0),Northern and Western,,
2024,45 - 49 years,Female,Less than primary (Level 0),Southern,,
2024,45 - 49 years,Female,Level of education - not stated,Eastern and Midland,,
2024,45 - 49 years,Female,Level of education - not stated,Ireland,,
2024,45 - 49 years,Female,Level of education - not stated,Northern and Western,,
2024,45 - 49 years,Female,Level of education - not stated,Southern,,
2024,45 - 49 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,78.0,
2024,45 - 49 years,Female,Levels of Education (Levels  0-8),Ireland,80.2,
2024,45 - 49 years,Female,Levels of Education (Levels  0-8),Northern and Western,82.8,
2024,45 - 49 years,Female,Levels of Education (Levels  0-8),Southern,82.1,
2024,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2024,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,,
2024,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,45 - 49 years,Female,Primary and lower secondary education (Levels 1-2),Southern,,
2024,45 - 49 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,83.1,
2024,45 - 49 years,Female,Tertiary education (Levels 5-8),Ireland,86.9,
2024,45 - 49 years,Female,Tertiary education (Levels 5-8),Northern and Western,91.7,
2024,45 - 49 years,Female,Tertiary education (Levels 5-8),Southern,90.4,
2024,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,75.6,
2024,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,75.4,
2024,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,,
2024,45 - 49 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,76.3,
2024,45 - 49 years,Male,Less than primary (Level 0),Eastern and Midland,,
2024,45 - 49 years,Male,Less than primary (Level 0),Ireland,,
2024,45 - 49 years,Male,Less than primary (Level 0),Northern and Western,,
2024,45 - 49 years,Male,Less than primary (Level 0),Southern,,
2024,45 - 49 years,Male,Level of education - not stated,Eastern and Midland,,
2024,45 - 49 years,Male,Level of education - not stated,Ireland,,
2024,45 - 49 years,Male,Level of education - not stated,Northern and Western,,
2024,45 - 49 years,Male,Level of education - not stated,Southern,,
2024,45 - 49 years,Male,Levels of Education (Levels  0-8),Eastern and Midland,91.7,
2024,45 - 49 years,Male,Levels of Education (Levels  0-8),Ireland,90.4,
2024,45 - 49 years,Male,Levels of Education (Levels  0-8),Northern and Western,93.0,
2024,45 - 49 years,Male,Levels of Education (Levels  0-8),Southern,87.1,
2024,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2024,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Ireland,72.6,
2024,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,45 - 49 years,Male,Primary and lower secondary education (Levels 1-2),Southern,,
2024,45 - 49 years,Male,Tertiary education (Levels 5-8),Eastern and Midland,95.3,
2024,45 - 49 years,Male,Tertiary education (Levels 5-8),Ireland,93.7,
2024,45 - 49 years,Male,Tertiary education (Levels 5-8),Northern and Western,95.3,
2024,45 - 49 years,Male,Tertiary education (Levels 5-8),Southern,89.8,
2024,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,90.7,
2024,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,90.3,
2024,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,91.2,
2024,45 - 49 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,89.4,
2024,50 - 54 years,Both sexes,Less than primary (Level 0),Eastern and Midland,,
2024,50 - 54 years,Both sexes,Less than primary (Level 0),Ireland,,
2024,50 - 54 years,Both sexes,Less than primary (Level 0),Northern and Western,,
2024,50 - 54 years,Both sexes,Less than primary (Level 0),Southern,,
2024,50 - 54 years,Both sexes,Level of education - not stated,Eastern and Midland,,
2024,50 - 54 years,Both sexes,Level of education - not stated,Ireland,,
2024,50 - 54 years,Both sexes,Level of education - not stated,Northern and Western,,
2024,50 - 54 years,Both sexes,Level of education - not stated,Southern,,
2024,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,85.2,
2024,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Ireland,82.7,
2024,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Northern and Western,79.8,
2024,50 - 54 years,Both sexes,Levels of Education (Levels  0-8),Southern,80.5,
2024,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Eastern and Midland,72.0,
2024,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Ireland,71.1,
2024,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,50 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),Southern,67.2,
2024,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Eastern and Midland,90.8,
2024,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Ireland,89.3,
2024,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Northern and Western,86.2,
2024,50 - 54 years,Both sexes,Tertiary education (Levels 5-8),Southern,88.3,
2024,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,79.3,
2024,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,77.5,
2024,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Northern and Western,72.8,
2024,50 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Southern,77.5,
2024,50 - 54 years,Female,Less than primary (Level 0),Eastern and Midland,,
2024,50 - 54 years,Female,Less than primary (Level 0),Ireland,,
2024,50 - 54 years,Female,Less than primary (Level 0),Northern and Western,,
2024,50 - 54 years,Female,Less than primary (Level 0),Southern,,
2024,50 - 54 years,Female,Level of education - not stated,Eastern and Midland,,
2024,50 - 54 years,Female,Level of education - not stated,Ireland,,
2024,50 - 54 years,Female,Level of education - not stated,Northern and Western,,
2024,50 - 54 years,Female,Level of education - not stated,Southern,,
2024,50 - 54 years,Female,Levels of Education (Levels  0-8),Eastern and Midland,81.3,
2024,50 - 54 years,Female,Levels of Education (Levels  0-8),Ireland,77.4,
2024,50 - 54 years,Female,Levels of Education (Levels  0-8),Northern and Western,75.1,
2024,50 - 54 years,Female,Levels of Education (Levels  0-8),Southern,73.0,
2024,50 - 54 years,Female,Primary and lower secondary education (Levels 1-2),Eastern and Midland,,
2024,50 - 54 years,Female,Primary and lower secondary education (Levels 1-2),Ireland,53.7,
2024,50 - 54 years,Female,Primary and lower secondary education (Levels 1-2),Northern and Western,,
2024,50 - 54 years,Female,Primary and lower secondary education (Levels 1-2),Southern,,
2024,50 - 54 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,86.8,
2024,50 - 54 years,Female,Tertiary education (Levels 5-8),Ireland,85.0,
2024,50 - 54 years,Female,Tertiary education (Levels 5-8),Northern and Western,82.7,
2024,50 - 54 years,Female,Tertiary education (Levels 5-8),Southern,83.2,
2024,50 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Eastern and Midland,74.5,
2024,50 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,71.6,
