Statistic Label,Year,Age Group,Sex,Education Attainment Level,NUTS 2 Region,UNIT,VALUE
Unemployment Rate,2024,25 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),Ireland,%,4.6
Unemployment Rate,2024,25 - 54 years,Female,Tertiary education (Levels 5-8),Ireland,%,2.9
Unemployment Rate,2024,25 - 54 years,Female,Tertiary education (Levels 5-8),Eastern and Midland,%,3.3
Unemployment Rate,2024,55 - 74 years,Both sexes,Levels of Education (Levels  0-8),Ireland,%,2.6
Unemployment Rate,2024,55 - 74 years,Both sexes,Levels of Education (Levels  0-8),Eastern and Midland,%,2.9
Unemployment Rate,2024,55 - 74 years,Both sexes,Tertiary education (Levels 5-8),Ireland,%,3.1
Unemployment Rate,2024,55 - 74 years,Male,Levels of Education (Levels  0-8),Ireland,%,2.4
Long-term Unemployment Rate,2019,All ages,Both sexes,Levels of Education (Levels  0-8),,%,1.6
Long-term Unemployment Rate,2019,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),,%,3.8
Long-term Unemployment Rate,2019,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2019,All ages,Both sexes,Tertiary education (Levels 5-8),,%,0.8
Long-term Unemployment Rate,2019,All ages,Male,Levels of Education (Levels  0-8),,%,1.9
Long-term Unemployment Rate,2019,All ages,Male,Primary and lower secondary education (Levels 1-2),,%,4.2
Long-term Unemployment Rate,2019,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.0
Long-term Unemployment Rate,2019,All ages,Male,Tertiary education (Levels 5-8),,%,0.9
Long-term Unemployment Rate,2019,All ages,Female,Levels of Education (Levels  0-8),,%,1.3
Long-term Unemployment Rate,2019,All ages,Female,Primary and lower secondary education (Levels 1-2),,%,2.8
Long-term Unemployment Rate,2019,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.8
Long-term Unemployment Rate,2019,All ages,Female,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2019,15 - 24 years,Both sexes,Levels of Education (Levels  0-8),,%,2.3
Long-term Unemployment Rate,2019,15 - 24 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,5.8
Long-term Unemployment Rate,2019,15 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.3
Long-term Unemployment Rate,2019,15 - 24 years,Male,Levels of Education (Levels  0-8),,%,3.0
Long-term Unemployment Rate,2019,15 - 24 years,Male,Primary and lower secondary education (Levels 1-2),,%,8.3
Long-term Unemployment Rate,2019,15 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.7
Long-term Unemployment Rate,2019,15 - 24 years,Female,Levels of Education (Levels  0-8),,%,1.6
Long-term Unemployment Rate,2019,15 - 24 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2019,25 - 54 years,Both sexes,Levels of Education (Levels  0-8),,%,1.5
Long-term Unemployment Rate,2019,25 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,4.7
Long-term Unemployment Rate,2019,25 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.8
Long-term Unemployment Rate,2019,25 - 54 years,Both sexes,Tertiary education (Levels 5-8),,%,0.8
Long-term Unemployment Rate,2019,25 - 54 years,Male,Levels of Education (Levels  0-8),,%,1.7
Long-term Unemployment Rate,2019,25 - 54 years,Male,Primary and lower secondary education (Levels 1-2),,%,5.3
Long-term Unemployment Rate,2019,25 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.8
Long-term Unemployment Rate,2019,25 - 54 years,Male,Tertiary education (Levels 5-8),,%,0.9
Long-term Unemployment Rate,2019,25 - 54 years,Female,Levels of Education (Levels  0-8),,%,1.1
Long-term Unemployment Rate,2019,25 - 54 years,Female,Primary and lower secondary education (Levels 1-2),,%,3.0
Long-term Unemployment Rate,2019,25 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.8
Long-term Unemployment Rate,2019,25 - 54 years,Female,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2019,55 - 74 years,Both sexes,Levels of Education (Levels  0-8),,%,1.6
Long-term Unemployment Rate,2019,55 - 74 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,2.0
Long-term Unemployment Rate,2019,55 - 74 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2019,55 - 74 years,Both sexes,Tertiary education (Levels 5-8),,%,1.1
Long-term Unemployment Rate,2019,55 - 74 years,Male,Levels of Education (Levels  0-8),,%,1.8
Long-term Unemployment Rate,2019,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),,%,1.8
Long-term Unemployment Rate,2019,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.1
Long-term Unemployment Rate,2019,55 - 74 years,Male,Tertiary education (Levels 5-8),,%,1.4
Long-term Unemployment Rate,2019,55 - 74 years,Female,Levels of Education (Levels  0-8),,%,1.5
Long-term Unemployment Rate,2019,55 - 74 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.7
Long-term Unemployment Rate,2020,All ages,Both sexes,Levels of Education (Levels  0-8),,%,1.4
Long-term Unemployment Rate,2020,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),,%,2.8
Long-term Unemployment Rate,2020,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2020,All ages,Both sexes,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2020,All ages,Male,Levels of Education (Levels  0-8),,%,1.4
Long-term Unemployment Rate,2020,All ages,Male,Primary and lower secondary education (Levels 1-2),,%,3.0
Long-term Unemployment Rate,2020,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.7
Long-term Unemployment Rate,2020,All ages,Male,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2020,All ages,Female,Levels of Education (Levels  0-8),,%,1.3
Long-term Unemployment Rate,2020,All ages,Female,Primary and lower secondary education (Levels 1-2),,%,2.1
Long-term Unemployment Rate,2020,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.1
Long-term Unemployment Rate,2020,All ages,Female,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2020,15 - 24 years,Both sexes,Levels of Education (Levels  0-8),,%,1.9
Long-term Unemployment Rate,2020,15 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.1
Long-term Unemployment Rate,2020,15 - 24 years,Male,Levels of Education (Levels  0-8),,%,2.1
Long-term Unemployment Rate,2020,15 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.2
Long-term Unemployment Rate,2020,15 - 24 years,Female,Levels of Education (Levels  0-8),,%,1.7
Long-term Unemployment Rate,2020,25 - 54 years,Both sexes,Levels of Education (Levels  0-8),,%,1.2
Long-term Unemployment Rate,2020,25 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,3.3
Long-term Unemployment Rate,2020,25 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2020,25 - 54 years,Both sexes,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2020,25 - 54 years,Male,Levels of Education (Levels  0-8),,%,1.2
Long-term Unemployment Rate,2020,25 - 54 years,Male,Primary and lower secondary education (Levels 1-2),,%,3.5
Long-term Unemployment Rate,2020,25 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.5
Long-term Unemployment Rate,2020,25 - 54 years,Male,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2020,25 - 54 years,Female,Levels of Education (Levels  0-8),,%,1.2
Long-term Unemployment Rate,2020,25 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.4
Long-term Unemployment Rate,2020,25 - 54 years,Female,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2020,55 - 74 years,Both sexes,Levels of Education (Levels  0-8),,%,1.5
Long-term Unemployment Rate,2020,55 - 74 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,2.1
Long-term Unemployment Rate,2020,55 - 74 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.6
Long-term Unemployment Rate,2020,55 - 74 years,Both sexes,Tertiary education (Levels 5-8),,%,0.9
Long-term Unemployment Rate,2020,55 - 74 years,Male,Levels of Education (Levels  0-8),,%,1.7
Long-term Unemployment Rate,2020,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),,%,2.4
Long-term Unemployment Rate,2020,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.7
Long-term Unemployment Rate,2020,55 - 74 years,Female,Levels of Education (Levels  0-8),,%,1.2
Long-term Unemployment Rate,2020,55 - 74 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.4
Long-term Unemployment Rate,2021,All ages,Both sexes,Levels of Education (Levels  0-8),,%,1.8
Long-term Unemployment Rate,2021,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),,%,3.1
Long-term Unemployment Rate,2021,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.3
Long-term Unemployment Rate,2021,All ages,Both sexes,Tertiary education (Levels 5-8),,%,1.2
Long-term Unemployment Rate,2021,All ages,Male,Levels of Education (Levels  0-8),,%,2.0
Long-term Unemployment Rate,2021,All ages,Male,Primary and lower secondary education (Levels 1-2),,%,3.2
Long-term Unemployment Rate,2021,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.5
Long-term Unemployment Rate,2021,All ages,Male,Tertiary education (Levels 5-8),,%,1.3
Long-term Unemployment Rate,2021,All ages,Female,Levels of Education (Levels  0-8),,%,1.5
Long-term Unemployment Rate,2021,All ages,Female,Primary and lower secondary education (Levels 1-2),,%,3.0
Long-term Unemployment Rate,2021,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2021,All ages,Female,Tertiary education (Levels 5-8),,%,1.1
Long-term Unemployment Rate,2021,15 - 24 years,Both sexes,Levels of Education (Levels  0-8),,%,2.3
Long-term Unemployment Rate,2021,15 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.6
Long-term Unemployment Rate,2021,15 - 24 years,Male,Levels of Education (Levels  0-8),,%,2.9
Long-term Unemployment Rate,2021,15 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,3.2
Long-term Unemployment Rate,2021,15 - 24 years,Female,Levels of Education (Levels  0-8),,%,1.6
Long-term Unemployment Rate,2021,25 - 54 years,Both sexes,Levels of Education (Levels  0-8),,%,1.6
Long-term Unemployment Rate,2021,25 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,4.1
Long-term Unemployment Rate,2021,25 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.3
Long-term Unemployment Rate,2021,25 - 54 years,Both sexes,Tertiary education (Levels 5-8),,%,1.1
Long-term Unemployment Rate,2021,25 - 54 years,Male,Levels of Education (Levels  0-8),,%,1.9
Long-term Unemployment Rate,2021,25 - 54 years,Male,Primary and lower secondary education (Levels 1-2),,%,4.2
Long-term Unemployment Rate,2021,25 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.5
Long-term Unemployment Rate,2021,25 - 54 years,Male,Tertiary education (Levels 5-8),,%,1.1
Long-term Unemployment Rate,2021,25 - 54 years,Female,Levels of Education (Levels  0-8),,%,1.4
Long-term Unemployment Rate,2021,25 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.0
Long-term Unemployment Rate,2021,25 - 54 years,Female,Tertiary education (Levels 5-8),,%,1.0
Long-term Unemployment Rate,2021,55 - 74 years,Both sexes,Levels of Education (Levels  0-8),,%,2.0
Long-term Unemployment Rate,2021,55 - 74 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,2.3
Long-term Unemployment Rate,2021,55 - 74 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.8
Long-term Unemployment Rate,2021,55 - 74 years,Both sexes,Tertiary education (Levels 5-8),,%,2.0
Long-term Unemployment Rate,2021,55 - 74 years,Male,Levels of Education (Levels  0-8),,%,2.0
Long-term Unemployment Rate,2021,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),,%,2.3
Long-term Unemployment Rate,2021,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2021,55 - 74 years,Male,Tertiary education (Levels 5-8),,%,2.0
Long-term Unemployment Rate,2021,55 - 74 years,Female,Levels of Education (Levels  0-8),,%,1.9
Long-term Unemployment Rate,2021,55 - 74 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.7
Long-term Unemployment Rate,2021,55 - 74 years,Female,Tertiary education (Levels 5-8),,%,1.9
Long-term Unemployment Rate,2022,All ages,Both sexes,Levels of Education (Levels  0-8),,%,1.3
Long-term Unemployment Rate,2022,All ages,Both sexes,Primary and lower secondary education (Levels 1-2),,%,3.0
Long-term Unemployment Rate,2022,All ages,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.6
Long-term Unemployment Rate,2022,All ages,Both sexes,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2022,All ages,Male,Levels of Education (Levels  0-8),,%,1.5
Long-term Unemployment Rate,2022,All ages,Male,Primary and lower secondary education (Levels 1-2),,%,3.3
Long-term Unemployment Rate,2022,All ages,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.7
Long-term Unemployment Rate,2022,All ages,Male,Tertiary education (Levels 5-8),,%,0.8
Long-term Unemployment Rate,2022,All ages,Female,Levels of Education (Levels  0-8),,%,1.1
Long-term Unemployment Rate,2022,All ages,Female,Primary and lower secondary education (Levels 1-2),,%,2.5
Long-term Unemployment Rate,2022,All ages,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.6
Long-term Unemployment Rate,2022,All ages,Female,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2022,15 - 24 years,Both sexes,Levels of Education (Levels  0-8),,%,1.2
Long-term Unemployment Rate,2022,15 - 24 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.2
Long-term Unemployment Rate,2022,15 - 24 years,Male,Levels of Education (Levels  0-8),,%,1.7
Long-term Unemployment Rate,2022,15 - 24 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.6
Long-term Unemployment Rate,2022,25 - 54 years,Both sexes,Levels of Education (Levels  0-8),,%,1.3
Long-term Unemployment Rate,2022,25 - 54 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,4.7
Long-term Unemployment Rate,2022,25 - 54 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.9
Long-term Unemployment Rate,2022,25 - 54 years,Both sexes,Tertiary education (Levels 5-8),,%,0.7
Long-term Unemployment Rate,2022,25 - 54 years,Male,Levels of Education (Levels  0-8),,%,1.4
Long-term Unemployment Rate,2022,25 - 54 years,Male,Primary and lower secondary education (Levels 1-2),,%,4.9
Long-term Unemployment Rate,2022,25 - 54 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.7
Long-term Unemployment Rate,2022,25 - 54 years,Male,Tertiary education (Levels 5-8),,%,0.8
Long-term Unemployment Rate,2022,25 - 54 years,Female,Levels of Education (Levels  0-8),,%,1.1
Long-term Unemployment Rate,2022,25 - 54 years,Female,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,2.1
Long-term Unemployment Rate,2022,25 - 54 years,Female,Tertiary education (Levels 5-8),,%,0.6
Long-term Unemployment Rate,2022,55 - 74 years,Both sexes,Levels of Education (Levels  0-8),,%,1.4
Long-term Unemployment Rate,2022,55 - 74 years,Both sexes,Primary and lower secondary education (Levels 1-2),,%,2.0
Long-term Unemployment Rate,2022,55 - 74 years,Both sexes,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.4
Long-term Unemployment Rate,2022,55 - 74 years,Both sexes,Tertiary education (Levels 5-8),,%,1.2
Long-term Unemployment Rate,2022,55 - 74 years,Male,Levels of Education (Levels  0-8),,%,1.5
Long-term Unemployment Rate,2022,55 - 74 years,Male,Primary and lower secondary education (Levels 1-2),,%,1.8
Long-term Unemployment Rate,2022,55 - 74 years,Male,Upper secondary and post-secondary non-tertiary education (Levels 3 and 4),,%,1.7
Long-term Unemployment Rate,2022,55 - 74 years,Female,Levels of Education (Levels  0-8),,%,1.2
